logFC	logCPM	PValue	FDR
Saci_1140	-0.536738016487259	10.108153803598	0.0791156021151052	0.938710946160945
Saci_0711	0.562311245672662	9.84852054455256	0.0820015424995368	0.938710946160945
Saci_0219	0.628470429679309	9.32245758833071	0.0841835535847202	0.938710946160945
Saci_1167	-0.747443262487489	7.83140494037921	0.0845053916908853	0.938710946160945
Saci_0024	0.553527186245651	9.26896707132255	0.0854092006127294	0.938710946160945
Saci_2271	-0.779323570817479	7.68094348709718	0.0873794193936059	0.938710946160945
Saci_0079	-0.731506786596983	7.4073910250771	0.0885738191047798	0.938710946160945
Saci_2349	0.59091023097806	10.5901820101657	0.089199732608103	0.938710946160945
Saci_0262	0.581034532575073	9.82178296168013	0.0924781246032529	0.938710946160945
Saci_1402	0.537880428335198	10.8648072454903	0.094204723906263	0.938710946160945
Saci_0700	-0.639263402923916	7.78078880294408	0.0943774067754302	0.938710946160945
Saci_1497	-0.691432640222032	7.34291510803177	0.0954736610290583	0.938710946160945
Saci_0023	0.624422198049167	11.9832572664625	0.0958962552856342	0.938710946160945
Saci_1552	-0.54460366329059	8.39333448460641	0.0961998996413556	0.938710946160945
Saci_0331	-0.778098192833002	7.1975781595694	0.0963075121603234	0.938710946160945
Saci_1285	0.610454329421689	8.75609909875038	0.0968230103571705	0.938710946160945
Saci_0263	0.57744600751743	8.43908576968807	0.0974224511319468	0.938710946160945
Saci_0640	0.582943896313177	11.0691799696761	0.101876721514008	0.938710946160945
Saci_0111	-0.559197685627152	8.45496868794161	0.101932324073728	0.938710946160945
Saci_0304	-0.637638720864783	8.37152279633954	0.103423402711539	0.938710946160945
Saci_1077	-0.551186235766636	10.8717847342783	0.103720441539768	0.938710946160945
Saci_1331	-0.539995216419666	8.50068393237061	0.10390188091268	0.938710946160945
Saci_0695	0.615828364179446	11.8571114942164	0.104846121249028	0.938710946160945
Saci_1834	-0.531884469474774	8.62680313233877	0.105321132556639	0.938710946160945
Saci_0839	-0.560581218253041	8.30124181964781	0.105612847241995	0.938710946160945
Saci_1091	0.780916987286933	7.60810405472872	0.106522925075	0.938710946160945
Saci_0318	0.642628141082301	8.81907308709535	0.106636508679034	0.938710946160945
Saci_1127	-0.653496776713674	7.93595101626773	0.107405707250513	0.938710946160945
Saci_0998	0.52762781305552	10.0112399969721	0.107442819138903	0.938710946160945
Saci_0378	-0.686573279750463	7.00658527295792	0.109023115403547	0.940994790997972
Saci_0943	-0.645698732215137	8.03899494004217	0.111075226360529	0.940994790997972
Saci_1195	-0.568243312221629	12.175667324956	0.111105409057592	0.940994790997972
Saci_1126	-0.648155687825365	6.99939122605195	0.115847888149025	0.951735521726796
Saci_1057	0.486475504479423	9.21216801470905	0.116194104342954	0.951735521726796
Saci_0528	-0.515878302965325	9.24871624301903	0.116403745410545	0.951735521726796
Saci_1671	-0.523559021494915	8.61681927756751	0.1169602689351	0.951735521726796
Saci_1482	0.536992458301591	9.55490522345879	0.120293404380526	0.954810777523486
Saci_1910	0.512589588727453	10.0213108251732	0.120470715609928	0.954810777523486
Saci_0791	-0.63053529822478	7.34088751766786	0.120855745976622	0.954810777523486
Saci_0156	-0.496308088034136	13.4801478286631	0.121939689659626	0.954810777523486
Saci_1478	0.612673556160798	8.17789207271421	0.123143988300465	0.955229068125103
Saci_1076	0.483897953443472	9.60945305702679	0.125595876365157	0.960807037879295
Saci_1449	-0.586176145133705	8.01523564432747	0.126178273649209	0.960807037879295
Saci_0012	0.541239946097928	9.76356878625637	0.129265038563235	0.964855396645596
Saci_1245	0.516517281975018	9.80318530811024	0.130103314891807	0.964855396645596
Saci_1558	0.530957219621618	11.1040547344665	0.13019735472808	0.964855396645596
Saci_1806	0.472336908632478	9.55934314643461	0.134115244579764	0.966086027927096
Saci_1710	0.508726279858047	8.55766902847283	0.135022123849687	0.966086027927096
Saci_1389	-0.69679884231267	7.06756657309655	0.135419706412363	0.966086027927096
Saci_1475	-0.582031475007815	7.64687306912004	0.136676535373674	0.966086027927096
Saci_0892	0.487693360032675	8.89649254431572	0.138525334200558	0.966086027927096
Saci_0857	-0.466937268081271	8.7696918039677	0.139065353078336	0.966086027927096
Saci_1557	0.518549651213082	9.1508933385222	0.139090038700675	0.966086027927096
Saci_1800	0.47026881452879	10.1010024906099	0.140199032959298	0.966086027927096
Saci_2357	0.627158227970049	7.66567402362495	0.140839047444793	0.966086027927096
Saci_1353	-0.499123476970289	8.29036762650163	0.142630638373524	0.970355982377254
Saci_0849	0.497981388239794	8.29895626723815	0.148507044304861	0.974144355045727
Saci_1406	0.605881165631964	7.45506316221296	0.151350318196555	0.974144355045727
Saci_2163	0.439270816883438	9.19484023602669	0.151736838374937	0.974144355045727
Saci_1758	-0.469724541084881	8.44753533044608	0.15216469247398	0.974144355045727
Saci_0529	0.52692474511842	10.5041381844001	0.15352352171529	0.974144355045727
Saci_1774	0.451080953934927	11.1061368265735	0.156118568077629	0.974144355045727
Saci_1218	-0.520928666233431	11.7337519436024	0.156611513815681	0.974144355045727
Saci_1566	0.568269202961666	7.99299141089919	0.15773386303677	0.974144355045727
Saci_1680	-0.469309328081944	10.2583623300839	0.159366341321708	0.974144355045727
Saci_2227	-0.629686120077241	11.3161133920224	0.163392153569113	0.974144355045727
Saci_1332	0.516089688975165	7.99095457542261	0.163491747417272	0.974144355045727
Saci_0679	0.442667725319195	8.64985015615794	0.163827593490967	0.974144355045727
Saci_0934	0.570373375801252	7.41563661871067	0.165470050403486	0.974144355045727
Saci_0854	-0.569899992314457	7.39920165946251	0.165976862135455	0.974144355045727
Saci_1743	0.509879372391823	8.17451611001639	0.169162472633052	0.974144355045727
Saci_1003	0.474734810899281	8.52907177855481	0.17332481946799	0.974144355045727
Saci_1104	-0.469292308407421	10.2533788240079	0.173949876697054	0.974144355045727
Saci_0825	0.457494330127865	12.1924846079887	0.176205266372597	0.974144355045727
Saci_1512	-0.563945606791561	7.94680208301137	0.177244300060113	0.974144355045727
Saci_0049	-0.456505689340757	9.31673981987255	0.177969890911741	0.974144355045727
Saci_1659	0.482645156279659	13.6617283036859	0.18049482960495	0.974144355045727
Saci_1764	-0.547717124234286	7.36728948114163	0.18134688545441	0.974144355045727
Saci_0347	0.419564628731616	10.6664517371446	0.181789632538101	0.974144355045727
Saci_1249	-0.51987519277322	14.4354797848557	0.184891654915942	0.974144355045727
Saci_1302	0.427609936021981	8.45306614899567	0.185339055440431	0.974144355045727
Saci_0294	0.488544335211785	8.50097118177992	0.185887065525999	0.974144355045727
Saci_1669	-0.410584800464019	9.72452386838142	0.187764949239803	0.974144355045727
Saci_2137	0.593946529257389	8.09752870217648	0.188330839884118	0.974144355045727
Saci_0557	0.593528673155826	7.46524092952924	0.190149732343312	0.974144355045727
Saci_1820	0.420712062702183	9.20346329334827	0.190838535461236	0.974144355045727
Saci_1377	-0.41708542481963	12.4128495163338	0.191671464267934	0.974144355045727
Saci_0840	0.433979500623818	10.8100300355329	0.194084927227121	0.974144355045727
Saci_0432	-0.399848405285432	9.68319436819627	0.194104245097738	0.974144355045727
Saci_0123	0.495890161106748	8.4556716700218	0.194381149218824	0.974144355045727
Saci_1342	0.495872679914342	8.44523162918454	0.197523474432773	0.974144355045727
Saci_1625	0.429193317868914	8.47009942307902	0.198168365427628	0.974144355045727
Saci_0948	0.46450014766912	8.35063776552142	0.198262541061607	0.974144355045727
Saci_1035	-0.562322672947702	6.86524922705273	0.201851387384015	0.974144355045727
Saci_0999	0.441949959684522	10.6561280249547	0.203491009236965	0.974144355045727
Saci_2162	0.418775291388194	9.29884585627162	0.203849557296213	0.974144355045727
Saci_0422	0.403454132536537	9.36912645389216	0.204090714571607	0.974144355045727
Saci_1297	-0.385579035751186	9.55797977122028	0.205046201969337	0.974144355045727
Saci_1138	0.527070453077621	7.9113443446534	0.207946017481974	0.974144355045727
Saci_1739	-0.521802374592489	7.29993951477496	0.208514853590863	0.974144355045727
Saci_1477	0.455428430081277	9.78863211366021	0.211419118413623	0.974144355045727
Saci_0381	-0.384698514253238	9.98382553403827	0.21333462343545	0.974144355045727
Saci_2356	-0.497983004387373	7.56263118189536	0.213591713729813	0.974144355045727
Saci_1548	0.513628514191808	7.17460042288388	0.214174352320012	0.974144355045727
Saci_0237	-0.457648608621145	7.89981619602918	0.215745922214418	0.974144355045727
Saci_1186	0.527070762249301	8.09815910846777	0.21655263171956	0.974144355045727
Saci_1223	0.399611772518785	11.1218939489322	0.217398985446206	0.974144355045727
Saci_1782	-0.559192985548715	7.73807468805866	0.217552783320536	0.974144355045727
Saci_2099	-0.421558038274365	9.58984106292211	0.218862119100255	0.974144355045727
Saci_1737	0.394887185394418	9.07716078017805	0.21968381494419	0.974144355045727
Saci_0794	-0.480765451788987	8.41960888491169	0.222415658124105	0.974144355045727
Saci_0178	-0.406726928364728	10.6411658081627	0.223061752946838	0.974144355045727
Saci_2324	0.3877208694402	9.02696990780138	0.223105137484167	0.974144355045727
Saci_0208	0.4380610697734	8.75860475167627	0.223255179557044	0.974144355045727
Saci_1662	0.381853861492582	10.3184043994582	0.224520807739919	0.974144355045727
Saci_1415	-0.430401115083941	9.21469732845004	0.226774529855193	0.974144355045727
Saci_1817	-0.439876986292112	7.93847701085855	0.227532359397274	0.974144355045727
Saci_1788	0.400939915605676	9.62518209016756	0.22841276864312	0.974144355045727
Saci_2119	0.503772348664909	7.13715370069684	0.229284937242045	0.974144355045727
Saci_2110	-0.430869580817811	8.63986207055676	0.230511178487829	0.974144355045727
Saci_1228	0.453760181361399	12.3658862268472	0.231039764799814	0.974144355045727
Saci_2302	0.519771706619007	7.44720291882333	0.231244345812186	0.974144355045727
Saci_2192	0.450938711037138	8.14716990464584	0.232841373511401	0.974144355045727
Saci_2317	-0.357921569813679	9.40909880107906	0.233165973365387	0.974144355045727
Saci_0490	-0.493766572525485	7.53935404236805	0.237151537242175	0.974144355045727
Saci_0278	-0.387884987115409	14.0439899525279	0.238108406870837	0.974144355045727
Saci_0717	0.372607203520554	8.68712777099815	0.240562631728233	0.974144355045727
Saci_1430	-0.380356051963639	10.5027715203192	0.241217640703313	0.974144355045727
Saci_2153	-0.462451865593456	7.58971353316345	0.242032527218493	0.974144355045727
Saci_1514	-0.454850608305753	7.40557349851819	0.242725378154649	0.974144355045727
Saci_1504	-0.39011093769187	10.0801259082772	0.242771740573673	0.974144355045727
Saci_1243	0.37632254327762	11.2614529500554	0.243481000671786	0.974144355045727
Saci_2265	0.422534434775051	10.5022320479682	0.245011070783027	0.974144355045727
Saci_1351	-0.440997201993197	11.6564877761087	0.245702069230398	0.974144355045727
Saci_0769	0.441919364116903	10.9712915714954	0.245832165476691	0.974144355045727
Saci_1584	0.428204132678981	11.6883502748512	0.246973820475492	0.974144355045727
Saci_0737	-0.472574400290325	7.41392702406796	0.247220361385663	0.974144355045727
Saci_1038	-0.355300772999442	9.30937043206747	0.247256421011895	0.974144355045727
Saci_1787	0.474338071284719	6.92563576225563	0.25054336231142	0.974144355045727
Saci_1640	-0.359647719958215	9.64820812091518	0.250979200256876	0.974144355045727
Saci_1217	0.417545148463462	8.82883050521735	0.255658407696881	0.974144355045727
Saci_1025	0.373517488336077	9.15913317946739	0.255833988005178	0.974144355045727
Saci_0337	-0.477235294870896	7.37817554805138	0.255943898526825	0.974144355045727
Saci_1786	-0.379953164814381	8.95075085591823	0.257299592691203	0.974144355045727
Saci_0411	0.370131631469478	10.6198350268808	0.257892789903573	0.974144355045727
Saci_0134	0.379812970656598	10.0633125054763	0.258351096721696	0.974144355045727
Saci_1686	-0.359427616975245	8.90131470944396	0.260540789677368	0.974144355045727
Saci_1538	-0.501615021081893	8.07572645928494	0.260630713090514	0.974144355045727
Saci_2127	-0.44534186199692	7.84871095998478	0.265488907237771	0.974144355045727
Saci_2307	0.433839636563255	12.4343410795226	0.266824031189757	0.974144355045727
Saci_0906	-0.354183276298855	9.91939238454676	0.266831005774187	0.974144355045727
Saci_0287	0.471724627887065	7.67646859364872	0.268410922518518	0.974144355045727
Saci_1358	-0.35545457502247	11.9123672944995	0.271625802156185	0.974144355045727
Saci_0453	-0.326249016926205	9.42938833710589	0.275323759434714	0.974144355045727
Saci_2348	-0.444886283871099	7.67075525549503	0.275420009175269	0.974144355045727
Saci_1284	0.354698388043254	8.96577553146098	0.275575626053578	0.974144355045727
Saci_1418	-0.365300154813569	11.3097155325561	0.275599162568653	0.974144355045727
Saci_0659	0.390498354973224	11.7213207413405	0.2769641925649	0.974144355045727
Saci_0942	0.363546253551064	8.33166728979896	0.277231971685529	0.974144355045727
Saci_0932	0.454196789477693	8.22746681252942	0.280104920589938	0.974144355045727
Saci_0883	0.338090596056243	10.4224352908789	0.280533161333547	0.974144355045727
Saci_2133	-0.51738262208893	7.91795503187095	0.282812806001368	0.974144355045727
Saci_0428	0.346757266903426	11.4766560086866	0.283560891682156	0.974144355045727
Saci_2036	-0.348094464612699	10.0097919606009	0.286367733839058	0.974144355045727
Saci_1762	-0.322904926610281	9.1140606306119	0.288128386402083	0.974144355045727
Saci_2303	0.381193448176136	11.3855241585708	0.289854480519355	0.974144355045727
Saci_0979	-0.338968283657553	10.0740765090438	0.290073411333918	0.974144355045727
Saci_1012	0.403416519909113	8.71747465140498	0.290347466208605	0.974144355045727
Saci_0941	-0.332871766589875	13.1195753642632	0.291097707927881	0.974144355045727
Saci_2363	0.349110766295567	9.78152267548772	0.291152555393257	0.974144355045727
Saci_1571	0.367639130952407	9.04974787415191	0.291411801371476	0.974144355045727
Saci_1757	-0.446538745478503	8.11672049003709	0.295145013710606	0.974144355045727
Saci_0129	0.382379105679034	10.3060543050486	0.295269158633902	0.974144355045727
Saci_2373	0.354745459366384	9.39757172364571	0.295706829611969	0.974144355045727
Saci_0043	0.453579927610378	7.26240621018432	0.296598695909312	0.974144355045727
Saci_0756	-0.448597133431311	6.92510416483247	0.296909937861616	0.974144355045727
Saci_0380	0.378994637535565	10.9672807619787	0.299063405205531	0.974144355045727
Saci_2257	-0.410703821525417	8.30412872055695	0.301214515367908	0.974144355045727
Saci_1267	0.3943880964993	11.9066537812481	0.301446336853984	0.974144355045727
Saci_1333	0.320775666793162	9.29836758405287	0.30180916044496	0.974144355045727
Saci_1490	0.373452817560847	10.2390464513878	0.302789678154858	0.974144355045727
Saci_2088	-0.404142319151079	7.46215923703569	0.303455617245012	0.974144355045727
Saci_1658	0.384745726029003	10.5890356886734	0.303457288502687	0.974144355045727
Saci_1007	-0.421148195709066	7.50392327175407	0.304196819679934	0.974144355045727
Saci_2325	-0.39992661994716	7.85209695932286	0.306105624960862	0.974144355045727
Saci_0680	-0.431415382166194	7.06217595017852	0.306177065456642	0.974144355045727
Saci_1282	-0.415417351097989	7.56783207678823	0.307131713881168	0.974144355045727
Saci_0130	0.395827221783427	7.92228364093294	0.31074643859081	0.974144355045727
Saci_0603	-0.373381005463734	7.94332833922457	0.310748820337896	0.974144355045727
Saci_1061	-0.39911945594993	7.59492370351718	0.312137233694715	0.974144355045727
Saci_1693	-0.431345208387092	7.18004447736976	0.31367632493109	0.974144355045727
Saci_1266	0.318443379853604	9.66424223783346	0.315169361517977	0.974144355045727
Saci_0930	-0.361802726927421	12.622783788917	0.319106869617628	0.974144355045727
Saci_1499	-0.377881770636517	8.41563064099405	0.320419640849444	0.974144355045727
Saci_1505	-0.330724099486701	12.5759605361846	0.321387101918847	0.974144355045727
Saci_1672	0.350270739710793	10.1984437182845	0.322476013905975	0.974144355045727
Saci_0298	0.327757992256659	9.75482329293394	0.323001918439223	0.974144355045727
Saci_0440	-0.362496585321799	9.32848750893627	0.323834056798846	0.974144355045727
Saci_1401	-0.313962841218942	10.4653303522433	0.3245223372089	0.974144355045727
Saci_1802	-0.313233939195506	8.88580092906995	0.325500499684407	0.974144355045727
Saci_1768	-0.321310362574326	9.48917919953338	0.32779855713327	0.974144355045727
Saci_2311	-0.347389538773138	9.33260584603856	0.328143095393294	0.974144355045727
Saci_0334	-0.36007113361374	8.17323853869187	0.328378451624359	0.974144355045727
Saci_0370	-0.395303479367266	8.20353731438715	0.329368213585466	0.974144355045727
Saci_1256	0.306409966365036	10.0643502959658	0.331265325963942	0.974144355045727
Saci_2316	-0.318780965003143	8.39477361400068	0.332789763456925	0.974144355045727
Saci_1833	0.301095417932527	10.1578723602189	0.333043147613038	0.974144355045727
Saci_1343	-0.313677963162284	13.3268680210103	0.333093173761888	0.974144355045727
Saci_1193	0.367530673698789	10.994044018799	0.334499918180877	0.974144355045727
Saci_0025	0.34856947210577	8.59647483823514	0.335319374184438	0.974144355045727
Saci_0154	-0.308649566774335	8.57648568137571	0.336743797051308	0.974144355045727
Saci_2366	0.33125156672065	11.1654699490724	0.338784036166632	0.974144355045727
Saci_0750	0.349773434529498	7.86492266958726	0.33948283034692	0.974144355045727
Saci_1381	0.299208302027012	10.0912860709258	0.340536620598417	0.974144355045727
Saci_0869	-0.403779484156054	7.79645735662579	0.34078713631184	0.974144355045727
Saci_0257	-0.306587364256266	8.87325166628285	0.341040440042675	0.974144355045727
Saci_2308	-0.376436303095161	10.9413762178536	0.341094631147362	0.974144355045727
Saci_1338	0.296396310319754	10.7883269830445	0.345473818053458	0.974144355045727
Saci_0564	0.29378180282351	8.84195191370777	0.345684088267726	0.974144355045727
Saci_0929	-0.309044359655177	11.0482925995734	0.346726203692116	0.974144355045727
Saci_2331	-0.328394732779055	10.4138835375576	0.349274647841176	0.974144355045727
Saci_2318	-0.2936738211989	10.8331592670087	0.34956494425142	0.974144355045727
Saci_0922	-0.323202079272644	9.64170692290117	0.351001513884082	0.974144355045727
Saci_1745	0.32342311738271	9.29284685363122	0.351787027317484	0.974144355045727
Saci_1773	0.321590602229165	9.68491511823687	0.352196961367579	0.974144355045727
Saci_2260	-0.306893487684625	8.6181795218273	0.352407822575387	0.974144355045727
Saci_2211	0.305575353367712	8.93971491764646	0.352432004838972	0.974144355045727
Saci_1840	0.285748460023683	8.67537039204491	0.354660526769261	0.974144355045727
Saci_1624	0.299038590279647	9.35133377317748	0.35525139206675	0.974144355045727
Saci_1761	0.364907565483889	7.89595223188737	0.357713250511873	0.974144355045727
Saci_2169	0.310762823690571	9.08235231346605	0.35835806042176	0.974144355045727
Saci_0920	-0.310832857267146	11.1710969669117	0.359160216217893	0.974144355045727
Saci_1261	0.336358752701862	8.48981038324519	0.359633712006668	0.974144355045727
Saci_2096	-0.376374761376391	7.63189566572755	0.360700701725555	0.974144355045727
Saci_0053	-0.382706245120885	7.24865014357218	0.363438628684401	0.974144355045727
Saci_1536	0.387436101728599	7.55809656954677	0.36540191524078	0.974144355045727
Saci_0266	0.329350748815113	9.62328456001026	0.369965266549882	0.974144355045727
Saci_0010	-0.289119553365888	10.0931919941489	0.370994979613237	0.974144355045727
Saci_1912	0.300796997705252	9.94525598140956	0.372394828455133	0.974144355045727
Saci_0127	-0.3196258849329	8.36918817354158	0.373330499132738	0.974144355045727
Saci_1604	0.331520435665201	11.1102862575218	0.37511250701479	0.974144355045727
Saci_0074	-0.314165720108198	11.3291163326059	0.375913863147873	0.974144355045727
Saci_0900	0.322634503616246	11.4975928966666	0.376198841939404	0.974144355045727
Saci_1620	-0.379519202160225	8.05842300060765	0.377091023842521	0.974144355045727
Saci_1714	0.338064157842496	8.0020449829824	0.377510479889489	0.974144355045727
Saci_2109	0.273245669420903	8.77368553194902	0.37753263338501	0.974144355045727
Saci_1356	0.293910448670817	8.58702835066542	0.378014877359133	0.974144355045727
Saci_0898	-0.299308945462242	9.48590173234556	0.378634823632812	0.974144355045727
Saci_0765	-0.303746370708304	12.1276558763672	0.378687020790136	0.974144355045727
Saci_0003	-0.299894814510691	10.2687591599112	0.379097806025143	0.974144355045727
Saci_1296	-0.278909447608038	8.8377026610208	0.37955680315921	0.974144355045727
Saci_0039	-0.272268024745527	9.4401389718843	0.379667796463843	0.974144355045727
Saci_2338	-0.284515659915729	9.56115446913624	0.381565495598126	0.974144355045727
Saci_1701	-0.359305023124935	8.09119892155766	0.38210617810617	0.974144355045727
Saci_0565	0.325654424093737	8.23549918132036	0.386196508124123	0.974144355045727
Saci_0312	0.269039659861486	9.1957478414895	0.386325694470042	0.974144355045727
Saci_1326	0.317197539355488	8.89435798726471	0.390759981844105	0.974144355045727
Saci_1506	0.296922985864952	11.4854267851576	0.391525000872506	0.974144355045727
Saci_2301	0.329292431543658	7.8466235997226	0.392221151893366	0.974144355045727
Saci_0988	-0.314401830457362	11.8111671861772	0.392764597102448	0.974144355045727
Saci_2152	0.287120056452237	8.47502111028818	0.393031294560078	0.974144355045727
Saci_0846	-0.310493451849018	8.627912541538	0.393178419537371	0.974144355045727
Saci_0164	0.283675184344769	10.5662188000635	0.394907736101356	0.974144355045727
Saci_0865	-0.259638385510968	9.2716807279467	0.396838334221244	0.974144355045727
Saci_1565	0.311574925664617	10.6811532554769	0.39754248940866	0.974144355045727
Saci_0667	0.288301333052862	10.5774652157794	0.399816715747804	0.974144355045727
Saci_1324	0.270259936061611	12.2760913951561	0.400315850297431	0.974144355045727
Saci_1917	-0.28634920752751	8.61005005386911	0.400863872188327	0.974144355045727
Saci_1434	-0.364508928078861	7.78843006610573	0.403109110764755	0.974144355045727
Saci_1674	0.319187674827354	7.87087027253177	0.406476207817715	0.974144355045727
Saci_1911	0.277326576339693	8.63196007001443	0.408184912118906	0.974144355045727
Saci_0878	-0.296595080442808	8.57889548220403	0.409407940019068	0.974144355045727
Saci_0065	-0.258705325616041	8.98300717443853	0.410140667555379	0.974144355045727
Saci_0162	0.261783652978488	10.9776311948438	0.41039162667337	0.974144355045727
Saci_1673	0.277429227597757	9.62498246524771	0.410757058304272	0.974144355045727
Saci_0047	0.269012332285581	12.4353075134776	0.412063123783676	0.974144355045727
Saci_0361	-0.282189278511067	8.7250877034609	0.41418652779463	0.974144355045727
Saci_1398	0.267971124548766	12.7604411097434	0.414203320340792	0.974144355045727
Saci_0089	-0.318781989396447	7.33997240499677	0.416180740977217	0.974144355045727
Saci_0277	-0.270103168070357	11.3535723937093	0.417697894127431	0.974144355045727
Saci_1409	-0.305506904892273	7.76508559932084	0.419815248343759	0.974144355045727
Saci_0663	-0.31690775117861	7.43990694034886	0.420010140826528	0.974144355045727
Saci_0363	-0.349006797720618	7.73327588585199	0.420321848653742	0.974144355045727
Saci_1884	-0.257321419083097	9.93645429265043	0.422782332109454	0.974144355045727
Saci_2238	-0.249662287542991	9.16212314215936	0.427621401581086	0.974144355045727
